,recall,precision,pf,pci_20,ifa,wins
avifile.csv,0.415,0.31,0.35,0.66,2.5,14
baadengine.csv,0.93,0.29000000000000004,0.775,0.38,3.5,4
biopax.csv,1.0,0.27,0.975,0.41,3.5,3
crux-framework.csv,0.175,0.33,0.15,0.87,3.0,18
dataobjectsdotnet.csv,0.765,0.365,0.65,0.5,2.5,15
exl.csv,0.595,0.275,0.61,0.56,2.0,7
gdis.csv,0.56,0.295,0.45999999999999996,0.565,4.5,8
gogoego.csv,0.62,0.31,0.53,0.46499999999999997,12.0,0
httpcontentparser.csv,0.45499999999999996,0.28,0.395,0.515,3.0,6
impala.csv,0.46499999999999997,0.26,0.42000000000000004,0.66,3.5,9
jgameai.csv,0.05,0.215,0.08499999999999999,0.845,3.0,11
loki-lib.csv,0.71,0.30000000000000004,0.565,0.49,2.5,10
snakeyaml.csv,0.33999999999999997,0.33999999999999997,0.27,0.56,3.0,13
tart.csv,0.505,0.255,0.31,0.605,2.5,12
vars-redux.csv,0.78,0.275,0.575,0.41,6.5,2
werx.csv,0.99,0.265,0.985,0.41,4.5,1
xbg.csv,0.085,0.195,0.165,0.8,4.0,5
xqilla.csv,0.23500000000000001,0.275,0.265,0.81,2.0,16
zealos.csv,0.32,0.305,0.25,0.815,2.5,17
