,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.38,0.41,0.53,0.46,0.69,0.57
aime.csv,0.88,0.53,0.98,0.96,0.92,0.81
badtrinitycore.csv,0.64,0.0,0.99,0.98,0.66,0.66
electric-core.csv,0.38,0.49,0.82,0.55,0.55,0.7
geochat.csv,0.3,0.48,0.66,0.57,0.61,0.85
olsrd.csv,0.29,0.4,0.36,0.37,0.43,0.41
