,recall,precision,pf,wins
atomsite.csv,0.615,0.64,0.5,11
betoffice.csv,0.74,0.5800000000000001,0.835,1
bionote.csv,0.345,0.65,0.21500000000000002,13
bnetd.csv,0.755,0.615,0.74,4
elvishrayrenderer.csv,0.54,0.835,0.25,15
emisview.csv,0.37,0.6399999999999999,0.175,14
hazelcast.csv,0.6699999999999999,0.625,0.535,9
jitterbit.csv,0.69,0.6499999999999999,0.565,10
jppf-project.csv,0.595,0.52,0.745,0
l2j.csv,0.635,0.64,0.475,12
megasquirtavr.csv,0.56,0.635,0.595,7
stajistics.csv,0.745,0.5349999999999999,0.675,5
trackit.csv,0.26,0.38,0.375,2
wxlua.csv,0.495,0.55,0.61,3
x4x.csv,0.6799999999999999,0.595,0.655,6
xharbour.csv,0.765,0.615,0.62,8
