,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,1487.5,500.0,3639.0,366.0,94.5,378.0,865.5,1799.0
apolloplayer.csv,5542.5,1035.0,689.5,632.5,99.0,99.0,633.5,486.0
k3d.csv,2552.0,184.5,493.0,290.5,88.5,380.0,700.0,187.0
kowari.csv,4405.5,610.0,295.0,194.0,99.0,574.0,365.0,289.5
redshell.csv,1464.0,195.0,19515.5,354.5,99.0,671.5,658.0,282.0
rtb-team.csv,152.0,96.5,1127.5,86.5,96.5,99.0,460.5,657.5
xreal.csv,2340.0,386.0,641.0,52.5,99.0,905.0,728.0,193.0
