,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.89,0.75,0.94,0.97,0.67,0.89,0.94,0.71,0.89
buddata-ebxml-registry.csv,0.34,0.4,0.37,0.37,0.42,0.32,0.38,0.36,0.34
continuum-ide.csv,0.83,0.0,0.92,0.69,0.8,0.59,0.86,0.8,0.67
gtad.csv,0.5,0.0,0.86,0.93,0.0,0.5,0.86,0.67,0.0
htmlunit.csv,0.59,0.88,0.92,0.6,0.46,0.69,0.89,0.5,0.57
jsr308-langtools.csv,0.67,0.56,0.43,0.65,0.37,0.34,0.62,0.83,0.62
kaffeine.csv,0.34,0.4,0.37,0.37,0.42,0.32,0.37,0.37,0.37
stemkit.csv,0.74,0.71,0.93,0.85,0.91,0.8,0.95,0.83,0.92
taokgame.csv,0.67,0.0,0.9,0.0,0.0,0.0,0.94,0.0,0.94
