,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.15,0.14,0.07,0.12,0.15,0.92,0.09,0.24
buddata-ebxml-registry.csv,0.05,0.9,0.2,0.48,0.75,0.47,0.29,0.14,1.0
continuum-ide.csv,0.0,0.0,0.18,0.4,0.17,1.0,0.29,0.18,0.09
gtad.csv,1.0,0.0,0.0,0.1,0.06,0.11,0.21,0.0,0.0
htmlunit.csv,0.0,0.21,0.0,0.96,0.56,0.4,0.13,0.25,0.67
jsr308-langtools.csv,0.09,0.51,0.08,0.5,1.0,0.38,0.3,0.17,0.48
kaffeine.csv,0.05,0.99,0.2,0.48,0.75,0.47,0.29,0.15,0.86
stemkit.csv,0.0,0.58,0.17,0.31,0.24,0.09,0.1,1.0,0.25
taokgame.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.21,0.0,0.35
