,f1,g,recall,precision,pf,wins
applet2app.csv,0.5800000000000001,0.635,0.6699999999999999,0.5800000000000001,0.395,10
autowikibrowser.csv,0.575,0.65,0.685,0.635,0.46499999999999997,11
cities3d.csv,0.28,0.27,0.23,0.39,0.165,0
kmatplot.csv,0.395,0.37,0.325,0.53,0.27,2
libarchive.csv,0.625,0.585,0.84,0.52,0.74,7
lphant.csv,0.565,0.6,0.58,0.65,0.26,13
mob-sen-plat.csv,0.56,0.59,0.675,0.475,0.48,6
mscore.csv,0.625,0.635,0.86,0.525,0.69,9
pidgin.csv,0.445,0.49,0.525,0.46499999999999997,0.375,4
quickfast.csv,0.565,0.63,0.8049999999999999,0.45999999999999996,0.62,8
raygina.csv,0.435,0.43999999999999995,0.47,0.5,0.355,3
riff-evolve.csv,0.54,0.62,0.605,0.665,0.3,12
upp-mirror.csv,0.36,0.345,0.305,0.52,0.215,1
wishmaster.csv,0.4,0.475,0.43,0.605,0.28500000000000003,5
