,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.44,0.65,0.63,0.58,0.73,0.53,0.64,0.45,0.0
bzbyte.csv,0.06,0.0,0.63,0.05,0.0,0.41,0.72,0.75,0.0
encog-java.csv,0.72,0.13,0.13,0.37,0.38,0.18,0.07,0.37,0.13
galaxium.csv,0.37,0.67,0.5,0.27,0.48,0.23,0.78,0.46,0.53
h2database.csv,0.68,0.73,0.17,0.7,0.33,0.48,0.48,0.43,0.16
haphazard.csv,0.48,0.18,0.57,0.56,0.27,0.63,0.53,0.53,0.34
jaql.csv,0.68,0.56,0.2,0.7,0.45,0.26,0.41,0.55,0.2
raven-monitoring.csv,0.6,0.54,0.7,0.44,0.15,0.65,0.56,0.49,0.27
v8.csv,0.09,0.49,0.47,0.46,0.4,0.53,0.53,0.25,0.83
