,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.37,0.72,0.23,0.52,0.94,0.55,0.51,0.43
etics.csv,0.56,0.75,0.33,0.7,0.93,0.59,0.63,0.45
genecys.csv,0.22,0.67,0.25,0.39,0.96,0.39,0.46,0.33
kftpgrabber.csv,0.8,0.79,0.33,0.54,0.93,0.45,0.54,0.6
kvs.csv,0.4,0.78,0.52,0.39,0.33,0.43,0.59,0.5
mcore3d.csv,0.67,0.76,0.21,0.52,0.88,0.55,0.48,0.47
ogrehg.csv,0.39,0.74,0.17,0.61,0.95,0.56,0.56,0.47
projecteqemu.csv,0.47,0.82,0.67,0.68,0.9,0.58,0.68,0.58
