,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.64,0.52,0.69,0.68,0.9,0.72,0.85,0.9,0.64
ipfilter.csv,0.97,0.86,0.9,0.88,0.65,0.91,0.07,0.72,0.75
mesa3d.csv,0.5,0.86,0.53,0.49,0.88,0.53,0.75,0.79,0.62
nassp.csv,0.74,1.0,0.32,0.84,0.88,0.62,0.82,0.84,0.95
rockbox.csv,0.65,0.59,0.48,0.69,0.59,0.79,0.84,0.96,0.38
soar.csv,0.83,0.83,1.0,1.0,0.4,1.0,0.95,0.89,1.0
super-tux.csv,0.58,0.91,0.6,0.09,0.93,0.84,1.05,0.83,0.9
tencompetence.csv,0.76,0.98,0.84,0.79,0.66,0.69,0.89,0.34,1.02
utgb.csv,0.38,0.56,0.47,0.53,0.88,0.69,0.74,0.82,0.67
