,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.51,0.54,0.33,0.32,0.52,0.45,0.5,0.15,0.53
ipfilter.csv,0.57,0.4,0.92,0.63,0.68,0.88,0.96,0.92,0.58
mesa3d.csv,0.69,0.98,0.92,0.71,0.55,0.55,0.52,0.34,0.53
nassp.csv,0.29,0.0,0.75,0.19,0.13,0.58,0.37,0.19,0.05
rockbox.csv,0.46,0.6,0.58,0.34,0.61,0.22,0.17,0.13,0.79
soar.csv,0.8,0.92,1.0,0.98,0.68,1.0,1.0,0.87,1.0
super-tux.csv,0.63,0.88,0.75,0.91,0.1,0.86,0.7,0.37,0.79
tencompetence.csv,0.29,0.1,0.17,0.48,0.65,0.48,0.11,0.82,0.0
utgb.csv,0.66,0.71,0.83,0.47,0.35,0.38,0.43,0.22,0.37
