,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.43,0.47,0.6,0.5,0.43,0.56,0.51,0.41
etics.csv,0.47,0.51,0.86,0.7,0.36,0.69,0.8,0.42
genecys.csv,0.48,0.5,0.45,0.61,0.49,0.59,0.75,0.41
kvs.csv,0.5,0.95,0.57,0.63,0.5,0.51,0.74,0.49
mcore3d.csv,0.8,0.44,0.46,0.6,0.42,0.97,0.57,0.51
miranda.csv,0.7,0.71,0.54,0.6,0.33,0.49,0.43,0.39
ogrehg.csv,0.62,0.47,0.62,0.53,0.42,0.61,0.7,0.36
passwordsafe.csv,0.4,0.44,0.54,0.49,0.4,0.53,0.6,0.37
