,recall,precision,pf,wins
array4j.csv,0.19,0.38,0.19,13
dxengine.csv,0.25,0.42,0.22,15
e-bio-flow.csv,0.15,0.35,0.12,14
emono.csv,0.39,0.32,0.44,1
freedom-erp.csv,0.0,0.0,0.0,3
haggle.csv,0.27,0.3,0.29,6
jbpm.csv,0.15,0.3,0.2,8
jchassis.csv,0.0,0.0,0.0,3
jmoney.csv,0.27,0.5,0.12,17
jmonkeyengine.csv,0.43,0.41,0.39,11
jsidplay2.csv,0.62,0.35,0.48,9
log4net.csv,0.0,0.0,0.0,3
matrex.csv,0.25,0.5,0.21,16
mediate.csv,0.77,0.33,0.65,2
piccolo2d.csv,0.02,0.12,0.02,7
pustefix.csv,0.21,0.29,0.19,10
sblim.csv,0.1,0.64,0.06,18
thedata.csv,0.29,0.4,0.3,12
tmva.csv,0.62,0.34,0.61,0
