,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.73,1.0,1.0,0.57,0.77,1.0,0.97,0.94
cities3d.csv,0.3,0.7,0.0,0.03,0.02,0.08,0.33,0.27
img-browse-sort.csv,0.67,0.7,0.37,0.61,0.17,0.69,0.81,0.56
levent.csv,0.82,0.89,0.67,0.75,0.73,0.85,0.79,0.77
pnotepad.csv,0.95,0.92,0.63,0.85,0.53,0.85,0.79,0.9
selenium.csv,0.73,0.86,0.49,0.66,0.24,0.54,0.92,0.52
somap.csv,0.55,1.0,1.0,0.76,0.91,0.92,0.85,0.94
xemeiah.csv,0.9,0.78,0.43,0.76,0.33,0.92,0.69,0.56
