,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.87,1.0,1.0,0.6,0.25,1.0,1.0,0.8
cities3d.csv,0.15,0.28,0.0,0.01,0.0,0.21,0.5,0.1
img-browse-sort.csv,0.39,0.44,0.13,0.24,0.25,0.16,1.0,0.2
levent.csv,0.48,0.65,0.39,0.59,0.92,0.32,0.67,0.8
pnotepad.csv,0.85,0.58,0.48,0.51,0.56,0.87,0.83,0.0
selenium.csv,0.33,0.53,0.13,0.32,0.47,0.26,0.67,0.2
somap.csv,0.56,0.99,1.0,0.91,0.83,0.76,0.0,0.7
xemeiah.csv,0.93,0.33,0.35,0.27,0.67,0.79,1.0,0.2
