,f1,g,recall,precision,pf,wins
alembik.csv,0.375,0.375,0.33,0.595,0.16999999999999998,11
arsenal-1.csv,0.16,0.125,0.10500000000000001,0.675,0.08,4
atomsite.csv,0.57,0.59,0.895,0.44499999999999995,0.75,13
barracudamvc.csv,0.56,0.16,0.905,0.4,0.94,5
bionote.csv,0.385,0.41,0.37,0.5,0.185,10
bulmages.csv,0.08,0.035,0.045,0.335,0.07,0
fm-classic.csv,0.22999999999999998,0.21000000000000002,0.175,0.41500000000000004,0.095,3
hazelcast.csv,0.565,0.605,0.815,0.44999999999999996,0.65,15
jppf-project.csv,0.29500000000000004,0.42,0.525,0.27,0.625,1
megasquirtavr.csv,0.53,0.435,0.755,0.405,0.775,9
mevenide.csv,0.21000000000000002,0.195,0.165,0.45999999999999996,0.10500000000000001,2
mumble.csv,0.46499999999999997,0.54,0.5549999999999999,0.44499999999999995,0.48,12
mycila.csv,0.36,0.365,0.32999999999999996,0.405,0.275,6
opengs.csv,0.535,0.535,0.615,0.51,0.36,16
openintents.csv,0.505,0.4,0.625,0.48,0.745,8
tweetsharp.csv,0.405,0.395,0.43,0.425,0.43,7
xharbour.csv,0.5700000000000001,0.59,0.88,0.42,0.6950000000000001,14
