,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.13,0.42,0.59,0.0,0.31,0.32,0.37,0.76,0.74,0.45,0.4,0.48,0.57,0.09,0.24,0.59,0.78
checker-framework.csv,0.13,0.29,0.05,0.09,0.13,0.49,0.36,0.44,0.72,0.5,0.32,0.47,0.2,0.37,0.13,0.33,0.53
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.27,0.02,0.0,0.0,0.0,1.0
ctrlr.csv,0.21,0.53,0.07,0.61,0.21,0.26,0.22,0.14,0.33,0.15,0.26,0.49,0.09,0.76,0.28,0.17,0.23
fontforge.csv,0.45,0.29,0.09,0.58,0.56,0.09,0.28,0.74,0.81,0.67,0.58,0.53,0.57,0.33,0.57,0.59,0.57
gusanos.csv,0.45,0.56,0.43,0.7,0.65,0.71,0.15,0.62,0.64,0.38,0.57,0.63,0.33,0.63,0.83,0.64,0.83
jvcl.csv,0.43,0.48,0.64,0.33,0.31,0.62,0.07,0.59,0.58,0.15,0.37,0.11,0.11,0.0,0.25,0.35,0.73
kwave.csv,0.56,0.44,0.17,0.47,0.66,0.0,0.65,0.52,0.78,0.6,0.47,0.57,0.53,0.54,0.27,0.39,0.61
liferea.csv,0.52,0.65,0.07,0.17,0.48,0.82,0.35,0.42,0.55,0.33,0.36,0.51,0.52,0.59,0.29,0.64,0.0
lockss.csv,0.65,0.53,0.58,0.46,0.5,0.63,0.35,0.67,0.43,0.59,0.46,0.57,0.59,0.0,0.18,0.24,0.43
magicwars.csv,0.3,0.0,0.48,0.33,0.33,0.0,0.0,0.13,0.65,0.0,0.7,0.05,0.26,0.0,0.0,0.17,0.47
psrchive.csv,0.37,0.85,0.0,0.65,0.11,0.53,0.22,0.43,0.5,0.49,0.22,0.36,0.19,0.06,0.5,0.61,0.61
pydev.csv,0.57,0.09,0.64,0.46,0.31,0.35,0.62,0.46,0.58,0.38,0.28,0.54,0.55,0.28,0.35,0.63,0.77
sarasvati.csv,0.72,0.59,0.22,0.52,0.77,0.61,0.48,0.32,0.43,0.1,0.5,0.21,0.54,0.5,0.35,0.54,0.43
stuproa-cims.csv,0.47,0.0,0.3,0.17,0.22,0.0,0.54,0.59,0.72,0.35,0.44,0.64,0.59,0.0,0.56,0.59,0.57
thout.csv,0.64,0.38,0.22,0.76,0.09,0.27,0.43,0.66,0.58,0.0,0.63,0.17,0.29,0.0,0.53,0.5,0.56
zact.csv,0.13,0.17,0.22,0.71,0.53,0.35,0.22,0.14,0.1,0.14,0.39,0.17,0.23,0.61,0.38,0.13,0.0
