,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.56,0.11,0.12,0.0,0.12,0.22,0.23,0.6,0.33,0.43,0.69,0.23,0.34,0.26,0.59,0.39,0.14
checker-framework.csv,0.24,0.15,0.1,0.06,0.07,0.22,0.21,0.28,0.56,0.41,0.33,0.2,0.26,0.24,0.7,0.35,0.09
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.83
ctrlr.csv,0.29,0.24,0.11,0.06,0.17,0.15,0.1,0.12,0.11,0.5,0.23,0.18,0.29,0.52,0.64,0.31,0.06
fontforge.csv,0.35,0.15,0.1,0.06,0.09,0.23,0.16,0.36,0.32,0.62,0.4,0.21,0.28,0.23,0.71,0.38,0.11
gusanos.csv,0.37,0.16,0.1,0.11,0.13,0.31,0.33,0.36,0.33,0.62,0.46,0.28,0.4,0.3,0.9,0.4,0.16
jvcl.csv,0.31,0.38,0.22,0.05,0.12,0.32,0.5,0.28,0.41,0.75,0.32,0.2,0.5,0.0,0.82,0.46,0.13
kwave.csv,0.24,0.15,0.1,0.06,0.08,0.23,0.5,0.28,0.29,0.48,0.32,0.21,0.26,0.25,0.71,0.35,0.1
liferea.csv,0.39,0.2,0.07,0.04,0.09,0.46,0.2,0.31,0.23,0.39,0.37,0.22,0.31,0.31,0.94,0.44,0.0
lockss.csv,0.4,0.23,0.16,0.07,0.16,0.36,0.36,0.32,0.36,0.46,0.62,0.29,0.28,0.0,0.83,0.34,0.1
magicwars.csv,0.23,0.16,0.11,0.06,0.07,0.23,0.22,0.26,0.24,0.44,0.8,0.19,0.26,0.26,0.7,0.33,0.1
psrchive.csv,0.38,0.43,0.0,0.08,0.06,0.22,0.23,0.45,0.32,0.5,0.86,0.24,0.45,0.5,0.82,0.54,0.14
pydev.csv,0.27,0.14,0.13,0.06,0.09,0.25,0.33,0.33,0.37,0.62,0.59,0.21,0.26,0.29,0.75,0.55,0.14
sarasvati.csv,0.32,0.24,0.05,0.05,0.13,0.31,0.41,0.18,0.42,0.4,0.43,0.22,0.32,0.29,0.91,0.35,0.09
stuproa-cims.csv,0.32,0.0,0.11,0.03,0.4,0.0,0.47,0.36,0.5,0.45,0.4,0.3,0.58,0.0,0.7,0.36,0.1
thout.csv,0.48,0.13,0.06,0.1,0.07,0.24,0.23,0.33,0.2,0.44,0.5,0.19,0.25,0.26,0.72,0.32,0.09
zact.csv,0.14,0.11,0.06,0.13,0.07,0.24,0.15,0.19,0.03,0.38,0.23,0.12,0.17,0.35,0.81,0.24,0.0
