,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.42,0.17,0.0,0.69,0.47,0.12,0.27
firebird.csv,0.39,0.59,0.81,0.75,0.45,0.56,0.73
kmatplot.csv,0.78,0.11,0.04,0.74,0.46,0.56,0.38
mscore.csv,0.56,0.62,0.75,0.69,0.71,0.65,0.66
openmalaria.csv,0.69,0.63,0.64,0.69,0.71,0.77,0.65
popeye-chess.csv,0.49,0.41,0.73,0.06,0.59,0.47,0.64
riff-evolve.csv,0.69,0.47,0.66,0.72,0.47,0.41,0.68
