,f1,g,recall,precision,pf,wins
ctrlr.csv,0.22999999999999998,0.24000000000000002,0.20500000000000002,0.4,0.20500000000000002,2
dvt.csv,0.3,0.33499999999999996,0.365,0.38,0.415,4
flylinkdc.csv,0.5549999999999999,0.43000000000000005,0.81,0.505,0.79,12
fulguro.csv,0.33999999999999997,0.485,0.53,0.4,0.54,6
gnome-jabber.csv,0.48,0.535,0.56,0.4,0.52,10
ipfire-wall.csv,0.38,0.365,0.42,0.455,0.29,8
jruby.csv,0.33999999999999997,0.0,0.615,0.30500000000000005,0.54,1
ldview.csv,0.39,0.46,0.49,0.41000000000000003,0.5700000000000001,5
maidsafe-dht.csv,0.48,0.4,0.5549999999999999,0.475,0.355,13
nuttx.csv,0.36,0.34,0.295,0.485,0.19,7
oorexx.csv,0.14,0.105,0.08499999999999999,0.19,0.09,0
red5.csv,0.505,0.485,0.845,0.355,0.73,11
vdsf.csv,0.535,0.45,0.8049999999999999,0.395,0.805,9
xbrlapi.csv,0.22499999999999998,0.27,0.24,0.43000000000000005,0.20500000000000002,3
