,flylinkdc.csv,xbrlapi.csv,vdsf.csv,nuttx.csv,maidsafe-dht.csv,dvt.csv,ldview.csv,red5.csv,ctrlr.csv,ipfire-wall.csv,gnome-jabber.csv,jruby.csv,oorexx.csv,fulguro.csv
ctrlr.csv,2.0,0.0,1261.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0
dvt.csv,2.0,7.0,292.0,0.0,10.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0
flylinkdc.csv,2.0,0.0,5.0,0.0,5.0,21.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0
fulguro.csv,3.0,0.0,3.0,0.0,5.0,20.0,0.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0
gnome-jabber.csv,10.0,0.0,72.0,0.0,15.0,2.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,8.0
ipfire-wall.csv,2.0,0.0,68.0,0.0,2.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0
jruby.csv,6.0,0.0,5.0,0.0,2.0,4.0,57.0,0.0,79.0,54.0,3.0,0.0,1.0,89.0
ldview.csv,5.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,79.0,5.0,0.0,0.0,1.0,1.0
maidsafe-dht.csv,8.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,89.0
nuttx.csv,0.0,1.0,5.0,0.0,6.0,7.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0
oorexx.csv,2.0,4.0,1261.0,222.0,4.0,1.0,0.0,71.0,79.0,5.0,96.0,0.0,0.0,0.0
red5.csv,2.0,0.0,200.0,0.0,4.0,16.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,2.0
vdsf.csv,6.0,0.0,4.0,0.0,8.0,21.0,0.0,0.0,2.0,7.0,3.0,0.0,1.0,1.0
xbrlapi.csv,1.0,0.0,0.0,0.0,4.0,33.0,2.0,0.0,1.0,2.0,96.0,1.0,1.0,3.0
