,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,0.51,0.71,0.48,0.52,0.63,0.77
empyrean.csv,0.68,0.0,0.0,0.0,0.0,0.23
impala.csv,0.48,0.38,0.11,0.56,0.45,0.64
multitude.csv,0.78,0.85,0.93,0.96,0.65,0.95
nutz.csv,0.62,0.56,0.76,0.36,0.77,0.91
pi-qmc.csv,0.48,0.54,0.63,0.56,0.54,0.77
