,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,6.0,2.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,16.0,0.0,2.0,1.0,3.0,1.0
bibletime.csv,12.0,4.0,0.0,1.0,11.0,6.0,7.0,0.0,3.0,43.0,0.0,12.0,2.0,4.0,0.0
boost.csv,3.0,1.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,52.0,0.0,11.0,3.0,0.0,1.0
doomlegacy.csv,2.0,0.0,0.0,111.0,0.0,2.0,51.0,0.0,0.0,48.0,0.0,11.0,6.0,0.0,0.0
gpac.csv,6.0,1.0,0.0,1.0,1.0,5.0,51.0,2.0,1.0,10.0,0.0,9.0,0.0,4.0,0.0
kftpgrabber.csv,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,22.0,0.0,11.0,1.0,70.0,2.0
nativeclient.csv,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,48.0,0.0,13.0,1.0,0.0,0.0
netatalk.csv,2.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,9.0,1.0,1.0,0.0
open-ms.csv,5.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,25.0,0.0,7.0,8.0,0.0,0.0
openmsx.csv,8.0,7.0,102.0,2.0,1.0,17.0,7.0,1.0,1.0,9.0,0.0,8.0,0.0,3.0,0.0
rosegarden.csv,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,39.0,0.0,18.0,10.0,0.0,0.0
rsyslog.csv,3.0,0.0,2.0,2.0,0.0,7.0,2.0,0.0,2.0,48.0,0.0,14.0,1.0,0.0,0.0
sandiaportals.csv,9.0,3.0,0.0,1.0,1.0,14.0,3.0,1.0,0.0,22.0,0.0,11.0,1.0,1.0,1.0
xmoto.csv,7.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,119.0,0.0,6.0,1.0,4.0,2.0
xqilla.csv,10.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,13.0,3.0,1.0,3.0
