,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.44,0.43,0.77,0.38,0.59,0.47,0.35,0.44
decidr.csv,0.4,0.38,0.47,0.39,0.42,0.39,0.43,0.43
exist.csv,0.43,0.36,0.46,0.38,0.37,0.4,0.33,0.45
ivatamasks.csv,0.38,0.36,0.51,0.35,0.34,0.38,0.34,0.46
libopenmetaverse.csv,0.43,0.38,0.45,0.48,0.35,0.44,0.35,0.71
mule.csv,0.56,0.41,0.83,0.45,0.98,0.46,0.65,0.46
runuomondains.csv,0.44,0.52,0.83,0.89,0.42,0.53,0.0,0.69
