,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.48,0.63,0.51,0.92,0.64,0.78,1.0,0.98
decidr.csv,0.52,0.56,0.73,0.85,0.35,0.54,0.61,0.97
exist.csv,0.46,0.81,0.8,0.8,0.5,0.32,0.95,0.82
ivatamasks.csv,0.41,0.61,0.57,0.83,0.55,0.65,0.73,0.83
libopenmetaverse.csv,1.0,1.0,0.99,0.5,1.0,0.72,0.85,0.79
mule.csv,0.66,0.5,0.95,0.72,0.85,0.65,1.04,0.86
runuomondains.csv,0.88,0.68,0.77,0.84,0.79,0.69,1.0,0.2
