,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.83,0.66,0.79,0.49,0.78,0.53,0.02,0.12
decidr.csv,0.77,0.7,0.57,0.51,0.81,0.68,0.03,0.12
exist.csv,0.84,0.63,0.53,0.51,0.69,0.8,0.02,0.13
ivatamasks.csv,0.83,0.69,0.65,0.53,0.67,0.62,0.02,0.14
libopenmetaverse.csv,0.68,0.61,0.53,0.67,0.56,0.56,0.02,0.12
mule.csv,0.85,0.73,0.5,0.5,0.86,0.62,0.0,0.14
runuomondains.csv,0.68,0.66,0.78,0.67,0.57,0.61,0.0,0.44
