,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.39,0.48,0.0,0.83,0.59,0.64,0.12,0.0
decidr.csv,0.58,0.48,0.33,0.42,0.82,0.55,0.62,0.77,0.58
glas.csv,0.53,0.51,0.48,0.28,0.31,0.51,0.34,0.72,0.62
hatari.csv,0.52,0.53,0.66,0.49,0.79,0.58,0.65,0.68,0.58
ltp.csv,0.33,0.43,0.6,0.54,0.78,0.54,0.56,0.51,0.42
net-snmp.csv,0.6,0.47,0.55,0.42,0.67,0.56,0.58,0.72,0.5
opde.csv,0.62,0.49,0.6,0.58,0.84,0.55,0.09,0.64,0.46
powerfolder-.csv,0.61,0.67,0.53,0.46,0.78,0.18,0.55,0.6,0.27
tcl.csv,0.42,0.46,0.54,0.51,0.73,0.51,0.7,0.48,0.56
