,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.46,0.62,0.66,0.75,0.27,0.5,0.44
gisgraphy.csv,0.26,0.94,0.41,0.12,0.07,0.54,0.1
haggle.csv,0.28,0.76,0.37,0.19,0.13,0.09,0.29
java-gnome.csv,0.5,0.02,0.54,0.12,0.13,0.3,0.46
magicwars.csv,0.96,0.08,0.98,0.88,0.87,1.0,0.9
orc.csv,0.2,0.76,0.2,0.31,0.25,0.02,0.15
servicestack.csv,0.06,0.01,0.0,0.0,0.13,0.2,0.02
