,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.6,0.58,0.63,0.47,0.52,0.69,0.58
gisgraphy.csv,0.42,0.23,0.52,0.02,0.3,0.56,0.71
haggle.csv,0.53,0.44,0.58,0.09,0.3,0.52,0.53
java-gnome.csv,0.59,0.32,0.5,0.81,0.3,0.45,0.55
magicwars.csv,0.17,0.68,0.09,0.4,0.43,0.0,0.33
orc.csv,0.81,0.42,0.43,0.11,0.6,0.46,0.31
servicestack.csv,0.23,0.17,0.01,0.0,0.26,0.77,0.17
