,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.14,0.33,0.69,0.74,0.42,0.36,0.38
gisgraphy.csv,0.14,0.3,0.69,0.33,0.6,0.29,0.75
haggle.csv,0.17,0.26,0.74,0.57,0.46,0.67,0.44
java-gnome.csv,0.12,0.85,0.63,0.96,0.46,0.33,0.35
magicwars.csv,0.09,0.79,0.65,0.8,0.32,0.26,0.28
orc.csv,0.32,0.24,0.78,0.5,0.48,0.88,0.46
servicestack.csv,0.25,0.85,1.0,0.0,0.42,0.59,0.75
