,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.34,0.42,0.33,0.35,0.39,0.35,0.46
chrysalis.csv,0.79,0.92,0.92,0.78,0.88,0.93,0.88
jahshaka.csv,0.62,0.82,0.88,0.38,0.92,0.58,0.88
jam-daq.csv,0.53,0.86,0.71,0.38,0.77,0.52,0.93
jatlas.csv,0.96,0.0,0.0,0.5,0.8,0.86,0.0
jedit.csv,0.48,0.47,0.35,0.4,0.54,0.46,0.54
open-media-library.csv,0.39,0.79,0.57,0.45,0.68,0.54,0.93
