,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.3,0.44,0.45,0.34,0.57,0.77,0.62,0.4,0.56,0.41,0.7,0.67,0.57,0.38,0.45,0.3,0.43,0.39,0.25,0.5
cornerstone.csv,0.49,0.6,0.39,0.52,0.77,0.66,0.66,0.54,0.88,0.88,0.41,0.49,0.55,0.68,0.82,0.44,0.47,0.71,0.33,0.75
emeraldemu.csv,0.6,0.48,0.63,0.98,0.84,0.83,0.49,0.35,0.67,0.39,0.66,0.89,0.67,0.88,0.43,0.85,0.47,0.86,0.3,0.55
grafx2.csv,0.58,0.47,0.52,0.42,0.74,0.73,0.53,0.43,0.61,0.37,0.65,0.56,0.56,0.3,0.72,0.34,0.58,0.49,0.31,0.51
jahshakafx.csv,0.34,0.45,0.65,0.49,0.69,0.78,0.56,0.48,0.62,0.43,0.6,0.89,0.57,0.55,0.47,0.32,0.47,0.53,0.25,0.58
kindb.csv,0.37,0.49,0.49,0.32,0.57,0.63,0.8,0.47,0.6,0.39,0.78,0.65,0.52,0.44,0.5,0.22,0.52,0.72,0.5,0.46
maya-work-in-progress.csv,0.69,0.5,0.47,0.47,0.92,0.61,0.71,0.61,0.69,0.24,0.94,0.5,0.5,0.39,0.48,0.41,0.64,0.53,0.71,0.59
netatalk.csv,0.44,0.54,0.54,0.81,0.73,0.64,0.64,0.58,0.61,0.6,0.85,0.62,0.59,0.4,0.45,0.43,0.62,0.36,0.62,0.59
novembre.csv,0.46,0.49,0.82,0.67,0.88,0.68,0.49,0.59,0.69,0.51,0.66,0.66,0.88,0.63,0.88,0.45,0.54,0.62,0.51,0.63
ns-3.csv,0.59,0.45,0.85,0.64,0.68,0.55,0.93,0.81,0.71,0.6,0.5,1.0,0.89,1.0,0.85,1.0,0.88,1.0,0.98,0.7
nullc.csv,0.72,0.9,0.99,0.84,0.28,0.64,0.57,0.52,0.62,0.75,0.73,0.63,0.63,0.6,0.44,0.43,0.64,0.74,0.36,0.55
open-beos.csv,0.41,0.48,0.45,0.6,0.53,0.64,0.7,0.58,0.43,0.54,0.6,0.84,0.68,0.66,0.38,0.75,0.58,0.79,0.41,0.49
pixel-commandos.csv,0.96,0.68,0.81,0.72,0.84,0.85,0.67,0.85,0.9,0.91,0.95,1.0,0.89,0.71,0.59,0.8,0.7,0.73,0.07,0.81
planeshift.csv,0.99,0.95,0.96,0.99,0.84,0.68,0.73,0.58,0.79,0.6,0.61,0.87,0.43,0.38,0.71,0.7,0.93,0.84,0.8,0.77
plee-the-bear.csv,0.37,0.6,0.32,0.88,0.75,0.74,0.7,0.83,0.68,0.33,0.75,0.62,0.71,0.79,0.71,0.82,0.6,0.66,0.73,0.69
reaper-ecad.csv,0.49,0.74,0.56,0.33,0.76,0.97,0.93,0.63,0.85,0.97,0.78,1.0,0.71,1.0,0.7,0.79,0.52,0.86,0.75,0.86
sbml.csv,0.82,0.58,0.8,0.77,0.34,0.8,0.98,0.93,0.67,1.0,0.85,0.8,0.87,0.37,0.31,1.0,0.5,0.71,0.74,0.67
unimrcp.csv,0.38,0.53,0.53,0.39,0.65,0.72,0.62,0.49,0.64,0.4,0.75,0.46,0.59,0.49,0.45,0.32,0.57,0.39,0.32,0.57
unladen-swallow.csv,0.81,0.59,0.57,0.92,0.84,0.7,0.71,0.65,0.67,0.6,0.69,0.43,0.71,0.57,0.84,0.56,0.51,0.47,0.82,0.86
xmoto.csv,0.48,0.52,0.51,0.92,0.63,0.71,0.56,0.54,0.63,0.58,0.64,0.69,0.61,0.5,0.73,0.94,0.5,0.97,0.55,0.31
