,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,2.0,0.0,1.0,20.0,0.0,8.0,4.0,4.0,4.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0
arcallians.csv,0.0,0.0,3.0,8.0,0.0,36.0,32.0,3.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,31.0,8.0,0.0,2.0
arianne.csv,0.0,0.0,4.0,8.0,0.0,35.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,111.0,0.0,8.0,2.0
aztec.csv,0.0,8.0,0.0,2.0,0.0,0.0,33.0,7.0,2.0,3.0,0.0,0.0,2.0,2.0,5.0,2.0,50.0,0.0,1.0,7.0
biopax.csv,6.0,0.0,2.0,8.0,0.0,10.0,4.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,68.0,0.0,11.0,4.0
bl-toolkit.csv,1.0,2.0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,2.0,6.0,0.0,5.0,1.0,1.0,0.0,35.0,3.0,2.0,3.0
clamav.csv,0.0,5.0,4.0,0.0,2.0,6.0,23.0,6.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,28.0,1.0,3.0,2.0
crux-framework.csv,203.0,0.0,71.0,2.0,83.0,318.0,147.0,0.0,115.0,55.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,338.0,78.0,52.0
gnupdate.csv,3.0,0.0,0.0,6.0,0.0,13.0,1.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,5.0,2.0,0.0
jmule.csv,2.0,0.0,1.0,3.0,0.0,0.0,80.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,1.0,0.0
mbse.csv,6.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,2.0,6.0,12.0,0.0,1.0,2.0,3.0,1.0,13.0,0.0,10.0,0.0
mplayer-ce.csv,0.0,1.0,2.0,14.0,0.0,38.0,32.0,8.0,2.0,2.0,7.0,0.0,8.0,3.0,0.0,1.0,45.0,17.0,8.0,0.0
ng4j.csv,1.0,1.0,2.0,1.0,0.0,10.0,18.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,21.0,0.0,0.0,0.0
ns-3-dev-def-routing.csv,6.0,0.0,0.0,11.0,0.0,12.0,33.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,111.0,8.0,1.0,1.0
openxava.csv,0.0,0.0,2.0,8.0,1.0,15.0,0.0,8.0,1.0,3.0,0.0,3.0,5.0,5.0,0.0,0.0,20.0,9.0,1.0,2.0
phonon-vlc-mplayer.csv,0.0,0.0,0.0,0.0,1.0,7.0,61.0,1.0,2.0,5.0,2.0,0.0,0.0,6.0,0.0,1.0,36.0,8.0,9.0,1.0
qgis.csv,2.0,0.0,0.0,5.0,0.0,15.0,32.0,6.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,44.0,0.0,3.0,1.0
vars-redux.csv,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,26.0,1.0,2.0,0.0
xamj.csv,0.0,0.0,1.0,8.0,0.0,40.0,4.0,0.0,1.0,12.0,2.0,0.0,7.0,4.0,0.0,1.0,42.0,0.0,1.0,3.0
yafdotnet.csv,3.0,0.0,1.0,3.0,0.0,24.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,2.0,0.0,1.0,22.0,0.0,0.0,1.0
