,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.25,0.0,0.5,0.32,0.48,0.12,0.21
jcl.csv,0.53,0.0,0.11,0.28,0.6,0.22,0.3
openxava.csv,0.15,0.04,0.04,0.53,0.31,0.28,0.16
tcvp.csv,0.0,0.0,0.0,0.0,0.04,0.52,0.0
vars-redux.csv,0.4,0.04,0.06,0.27,0.67,0.19,0.22
werx.csv,0.98,0.02,0.08,0.18,0.55,0.2,0.23
