,fbmanager.csv,psycle.csv,qgis.csv,emeraldemu.csv,bochs.csv,bl-toolkit.csv,unimrcp.csv,sbml.csv,wow-qrsk.csv,plplot.csv,openmalaria.csv,modellus.csv,ardour.csv,powerfolder.csv,pi-qmc.csv
ardour.csv,1.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,3.0,4.0,0.0,5.0,0.0,4.0,1.0
bl-toolkit.csv,3.0,0.0,0.0,6.0,0.0,0.0,14.0,1.0,68.0,9.0,3.0,0.0,1.0,52.0,7.0
bochs.csv,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,63.0,2.0,5.0,1.0,5.0,69.0,2.0
emeraldemu.csv,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,12.0,1.0,0.0,69.0,1.0
fbmanager.csv,2.0,1.0,0.0,2.0,0.0,2.0,7.0,0.0,1.0,0.0,4.0,1.0,1.0,31.0,6.0
modellus.csv,1.0,0.0,0.0,30.0,0.0,0.0,1.0,2.0,7.0,4.0,3.0,0.0,0.0,62.0,1.0
openmalaria.csv,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,0.0,1.0,2.0,69.0,0.0
pi-qmc.csv,4.0,1.0,0.0,4.0,0.0,2.0,4.0,0.0,27.0,5.0,3.0,2.0,3.0,61.0,2.0
plplot.csv,1.0,1.0,0.0,1.0,3.0,0.0,12.0,1.0,6.0,2.0,8.0,0.0,2.0,97.0,11.0
powerfolder.csv,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0
psycle.csv,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,27.0,3.0,3.0,2.0,2.0,75.0,0.0
qgis.csv,1.0,0.0,0.0,3.0,0.0,0.0,100.0,1.0,14.0,7.0,2.0,2.0,0.0,67.0,1.0
sbml.csv,3.0,2.0,6.0,6.0,0.0,3.0,0.0,0.0,66.0,1.0,5.0,2.0,0.0,91.0,1.0
unimrcp.csv,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,1.0,38.0,1.0
wow-qrsk.csv,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,20.0,0.0,2.0,1.0,2.0,8.0,77.0
