,reactos-mirror.csv,critterding.csv,autat.csv,alpine.csv,open-data-kit.csv,fmri-dmt.csv
alpine.csv,99.0,195.0,231.5,290.0,198.0,98.5
autat.csv,99.0,93.5,421.0,498.0,64.5,372.5
critterding.csv,99.0,91.5,1677.0,579.5,198.0,98.5
fmri-dmt.csv,99.0,97.5,655.0,95.5,97.5,98.5
open-data-kit.csv,99.0,195.0,1598.5,487.0,172.0,98.5
reactos-mirror.csv,99.0,97.5,408.5,1377.5,97.5,98.5
