,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.8,0.78,0.85,0.79,0.78,0.14,0.8,0.81,0.71
bloodycore.csv,0.48,0.85,0.1,0.69,0.89,0.7,0.73,0.64,0.95
dvd-create.csv,0.68,0.55,0.88,0.01,0.77,0.58,0.76,0.66,0.63
dvt.csv,0.78,0.02,0.7,0.7,0.96,0.73,0.68,0.9,0.64
gbif-indexingtoolkit.csv,0.88,0.91,0.78,1.05,0.18,0.89,0.81,0.91,0.93
mumble.csv,0.66,0.94,0.58,0.69,0.68,0.86,0.82,0.04,0.59
planeshift.csv,0.63,0.63,0.75,0.56,0.91,0.49,0.01,0.63,0.69
truevision.csv,0.59,0.93,0.84,0.75,0.88,0.58,0.64,0.5,0.03
zorannt.csv,0.09,0.88,0.68,0.95,0.74,0.87,0.75,0.71,0.71
