,recall,precision,pf,wins
alleg.csv,0.605,0.305,0.46499999999999997,4
arm-webradio.csv,0.415,0.53,0.32,13
bwapi.csv,0.885,0.255,0.9299999999999999,1
co-ode-owl-plugins.csv,0.765,0.495,0.48,14
firebreath.csv,0.505,0.385,0.315,8
frogatto.csv,0.72,0.29,0.585,3
gretl.csv,0.71,0.33,0.525,6
jasperreports.csv,0.43,0.25,0.665,0
konversation.csv,0.47,0.37,0.235,9
linuxsh.csv,0.315,0.425,0.165,11
moviesandbox.csv,0.5549999999999999,0.32999999999999996,0.385,7
ontomorphtab.csv,0.925,0.265,0.9,2
opengs.csv,0.5,0.625,0.245,17
scite-ru.csv,0.89,0.36,0.715,5
tokratan.csv,0.49,0.555,0.22,16
vrjuggler.csv,0.11000000000000001,0.5,0.065,12
wxcode.csv,0.295,0.53,0.15000000000000002,15
xuggle.csv,0.695,0.385,0.415,10
