,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,web-cat.csv
cleartk.csv,64.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,1.0,65.0,0.0,2.0,8.0,5.0
encog-cs.csv,41.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,5.0,49.0,3.0,0.0,6.0,5.0
extprosys.csv,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,26.0,0.0,2.0,31.0,1.0
ibatisdb.csv,104.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,9.0,3.0,1.0,2.0,0.0,0.0
intact.csv,104.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,94.0,2.0,2.0,10.0,0.0
japano.csv,104.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,15.0,6.0,323.0,0.0,2.0,17.0,1.0
lockss.csv,104.0,0.0,1.0,0.0,1.0,102.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,2.0,0.0
ofbiz.csv,104.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,18.0,90.0,5.0,3.0,6.0,0.0
officefloor.csv,104.0,54.0,186.0,116.0,104.0,102.0,49.0,0.0,183.0,113.0,1376.0,56.0,0.0,0.0,3.0
opennms.csv,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,1.0,49.0
rohxel.csv,49.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,10.0,343.0,4.0,0.0,2.0,1.0
roolo.csv,104.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,14.0,23.0,320.0,0.0,13.0,26.0,1.0
sevenupdate.csv,78.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,6.0,323.0,0.0,2.0,17.0,1.0
web-cat.csv,60.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,14.0,6.0,385.0,0.0,2.0,16.0,0.0
