,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.59,0.2,0.58,1.0,0.67,0.49,0.7,0.44,0.47
buddata-ebxml-registry.csv,0.0,0.0,0.0,0.54,0.0,0.0,0.36,0.0,1.0
fluidium.csv,0.47,0.19,0.68,0.53,0.47,0.95,0.37,0.55,0.31
illumination.csv,0.36,0.33,0.16,0.4,0.11,0.52,0.32,0.95,0.28
jsr308-langtools.csv,0.39,0.8,0.16,0.33,0.53,0.51,1.0,0.56,0.38
olsrd.csv,0.98,0.76,0.55,0.6,0.71,0.33,0.62,0.59,0.58
reaper-ecad.csv,0.29,0.97,0.65,0.46,0.47,0.53,0.44,0.5,0.0
rtb-team.csv,0.48,0.15,0.94,0.32,0.17,0.12,0.04,0.21,0.22
sidekar.csv,0.58,0.17,0.15,0.38,0.98,0.17,0.76,0.5,0.48
