,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.24,0.3,0.24,0.6,0.37,0.38,0.06,0.3
cornerstone.csv,0.13,0.18,0.01,0.32,0.07,0.0,0.3,0.23
frogatto.csv,0.48,0.72,0.58,0.57,0.72,1.0,0.27,0.79
novembre.csv,0.25,0.25,0.36,0.36,0.11,0.5,0.06,0.11
ns-3.csv,0.4,0.92,0.63,0.3,0.85,0.78,0.7,0.8
open-beos.csv,0.27,0.52,0.26,0.3,0.46,0.25,0.21,0.49
planeshift.csv,0.49,0.65,0.7,0.79,0.35,0.47,0.91,0.89
sbml.csv,0.57,0.95,0.51,0.51,0.74,0.16,0.55,0.35
