,recall,precision,pf,pci_20,ifa,wins
checker-framework.csv,0.675,0.475,0.58,0.495,1.0,10
customsagetv.csv,0.21000000000000002,0.625,0.13,0.575,0.0,15
fluidium.csv,0.02,0.15000000000000002,0.015,0.25,0.5,0
guineu.csv,0.695,0.45999999999999996,0.77,0.53,1.0,7
inkscape.csv,0.8049999999999999,0.46499999999999997,0.7649999999999999,0.44,0.5,9
mpqc.csv,0.33,0.33499999999999996,0.49,0.775,1.0,8
nsis.csv,0.63,0.355,0.635,0.5700000000000001,1.5,3
octave.csv,0.31,0.43,0.36,0.665,0.0,13
owfs.csv,0.7949999999999999,0.425,0.67,0.395,1.5,2
owlib.csv,0.61,0.53,0.45,0.36,3.0,1
pamguard.csv,0.45499999999999996,0.455,0.305,0.525,2.0,5
prelude.csv,0.92,0.46499999999999997,0.895,0.405,0.0,11
robocode.csv,0.605,0.475,0.45,0.425,0.0,12
uwom-server.csv,0.43999999999999995,0.355,0.4,0.55,1.0,6
zengine.csv,0.975,0.42500000000000004,0.945,0.405,1.0,4
zildo.csv,0.5800000000000001,0.535,0.315,0.48,0.5,14
