,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.6,0.89,0.99,0.43,0.96,0.97,0.7,0.47
apolloplayer.csv,0.44,0.53,0.41,0.64,0.52,0.45,0.45,0.58
k3d.csv,0.64,0.67,0.86,0.65,0.93,0.71,0.5,0.57
keyczar.csv,0.71,0.0,0.0,0.58,0.94,0.0,0.0,0.47
kowari.csv,0.45,0.78,0.98,0.41,0.58,0.54,0.62,0.48
redshell.csv,0.86,0.97,0.41,0.8,0.56,0.38,0.59,0.89
rtb-team.csv,0.88,0.5,0.99,0.47,0.95,0.83,0.95,0.67
