,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.67,0.25,0.81,1.0,0.33,0.0
flylinkdc.csv,0.52,0.38,0.8,0.78,0.23,0.0
ltp.csv,0.31,0.3,0.8,0.66,0.23,0.0
pfaedit.csv,0.5,0.41,0.74,0.84,0.3,0.01
powerfolder-.csv,0.48,0.55,0.59,0.0,0.16,0.01
qtwin.csv,0.0,0.35,0.0,0.0,0.33,0.03
