,atunes.csv,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
fluent-nhibernate.csv,0.05,0.77,0.0,0.81,0.35,0.57,0.62
