,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.18,0.27,0.5,0.22,0.13,0.0
foursquared.csv,0.27,0.15,0.0,0.8,0.0,0.0
ifmo-game-1.csv,0.48,0.0,0.11,0.26,0.0,0.0
micomt.csv,0.2,0.21,0.07,0.53,0.67,0.02
voms.csv,0.11,0.58,0.09,0.63,0.5,0.02
