,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.58,0.27,0.0,0.06,0.06,0.38,0.56,0.83,0.21
jicarilla.csv,0.4,0.0,0.76,0.0,0.0,0.0,0.5,0.72,0.12
optalgtoolkit.csv,0.57,0.31,0.45,0.08,0.03,0.67,0.54,0.7,0.18
oscarmcmaster.csv,0.63,0.25,0.1,0.07,0.05,0.45,0.67,0.7,0.32
ossim.csv,0.42,0.26,0.37,0.16,0.0,0.38,0.54,0.67,0.13
projectts.csv,0.73,0.26,0.18,0.08,0.06,0.33,0.68,0.5,0.23
sabbu.csv,0.75,0.27,0.29,0.08,0.09,1.0,0.59,0.57,0.2
vxl.csv,0.61,0.29,0.24,0.11,0.04,0.32,0.71,0.81,0.33
zact.csv,0.47,0.08,0.65,0.08,0.14,0.0,0.6,0.5,0.15
