,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.42,0.44,0.67,0.39,0.33,0.28,0.6,0.45,0.4
jicarilla.csv,0.8,0.0,0.82,0.0,0.0,0.0,0.5,0.48,0.97
optalgtoolkit.csv,0.54,0.45,0.6,0.39,0.81,0.52,0.41,0.33,0.55
oscarmcmaster.csv,0.45,0.58,0.7,0.45,0.38,0.82,0.89,0.9,0.52
ossim.csv,0.9,0.74,0.63,0.65,0.5,0.5,0.54,0.33,0.52
projectts.csv,0.48,0.63,0.55,0.49,0.37,0.31,0.56,0.5,0.4
sabbu.csv,0.46,0.55,0.86,0.48,0.58,0.5,0.52,0.86,0.49
vxl.csv,0.43,0.67,0.65,0.71,0.47,0.35,0.79,0.48,0.52
zact.csv,0.69,0.92,0.92,0.81,0.77,0.0,0.57,0.92,0.87
