,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,1.01,1.02,0.74,0.07,0.94,1.0,0.92,1.0,0.75
flylegacy.csv,0.65,0.73,0.05,0.67,0.56,0.64,0.49,0.64,0.5
ftm.csv,0.79,0.82,0.59,0.65,0.71,0.67,0.51,0.63,0.06
jguard.csv,0.8,0.85,0.7,0.81,0.67,0.07,0.98,0.79,0.9
m-a-d-n-e-s-s.csv,0.88,0.93,0.59,0.74,0.89,0.94,0.12,0.92,0.68
mob-sen-plat.csv,0.75,0.0,0.82,0.92,0.87,0.72,0.63,0.7,0.73
raygina.csv,0.08,0.96,0.61,0.6,0.68,0.99,0.65,0.66,0.67
upp-mirror.csv,0.68,0.85,0.6,0.58,0.0,0.75,0.63,0.91,0.6
yarp.csv,0.7,0.68,0.51,0.68,0.79,0.77,0.5,0.0,0.79
