,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.78,0.62,0.64,0.55,0.63,0.6,0.28,0.67,0.44
bibletime.csv,0.38,0.64,0.93,0.52,1.0,0.98,0.94,1.0,0.7
flexpay.csv,0.5,0.16,0.0,0.47,0.61,0.04,0.62,0.0,0.32
lufa-lib.csv,0.76,0.38,0.54,0.83,0.53,0.66,0.68,0.0,0.45
nullc.csv,0.74,0.92,0.96,0.91,0.68,0.89,0.45,1.0,0.7
pgui.csv,0.7,0.68,0.0,0.21,0.92,0.7,0.91,0.0,0.8
superwaba.csv,0.58,0.72,0.72,0.79,0.58,0.62,0.29,1.0,0.64
sylpheed-claws.csv,1.0,0.66,0.67,0.84,1.0,0.74,1.0,1.0,1.0
xqilla.csv,0.28,0.3,0.15,0.13,0.26,0.13,0.16,1.0,0.2
