,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.8,0.55,0.59,0.3,0.56,0.41,0.36,0.08,0.58
bibletime.csv,0.54,0.48,0.65,0.28,0.52,0.44,0.58,0.06,0.8
flexpay.csv,0.62,0.22,0.0,0.34,0.45,0.08,0.49,0.0,0.45
lufa-lib.csv,0.8,0.46,0.49,0.3,0.38,0.44,0.65,0.0,0.58
nullc.csv,0.85,0.49,0.64,0.28,0.53,0.45,0.48,0.05,0.78
pgui.csv,0.8,0.52,0.0,0.21,0.5,0.57,0.57,0.0,0.83
superwaba.csv,0.7,0.69,0.65,0.32,0.52,0.5,0.37,0.09,0.74
sylpheed-claws.csv,0.9,0.56,0.68,0.3,0.51,0.46,0.6,0.05,0.9
xqilla.csv,0.41,0.27,0.26,0.13,0.34,0.14,0.19,0.46,0.32
