,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.34,0.42,0.33,0.35,0.39,0.36
jahshaka.csv,0.87,0.8,0.86,0.7,0.94,0.68
jam-daq.csv,0.81,0.89,0.93,0.39,0.67,0.51
jatlas.csv,0.66,0.0,0.0,0.93,0.8,0.89
jedit.csv,0.5,0.58,0.39,0.35,0.55,0.36
open-media-library.csv,0.37,0.75,0.53,0.38,0.63,0.47
