,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.97,1.0,1.0,0.01,0.98,1.0
jahshaka.csv,0.73,0.09,0.88,0.78,0.84,0.76
jam-daq.csv,0.73,0.74,0.78,0.48,0.85,0.03
jatlas.csv,0.76,1.0,1.0,1.1,0.0,0.85
jedit.csv,0.05,0.53,0.64,0.33,0.67,0.57
open-media-library.csv,0.78,0.77,0.03,0.74,0.59,0.6
