,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.0,4.0,4.0,0.0,41.0,1.0
jahshaka.csv,3.0,0.0,8.0,0.0,11.0,6.0
jam-daq.csv,6.0,1.0,1.0,0.0,11.0,0.0
jatlas.csv,1.0,59.0,85.0,0.0,0.0,3.0
jedit.csv,0.0,2.0,2.0,0.0,9.0,4.0
open-media-library.csv,0.0,4.0,0.0,0.0,19.0,1.0
