,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.13,0.0,0.0,0.99,0.09,0.0
jahshaka.csv,0.33,0.93,0.21,0.26,0.23,0.33
jam-daq.csv,0.32,0.31,0.26,0.65,0.23,0.98
jatlas.csv,0.35,0.0,0.0,0.15,1.0,0.21
jedit.csv,0.96,0.58,0.53,0.72,0.44,0.64
open-media-library.csv,0.56,0.31,0.98,0.56,0.59,0.69
