,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.88,1.0,1.0,0.0,0.98,1.0,1.0
chrysalis.csv,0.01,0.06,0.04,0.0,0.02,0.04,0.0
jahshaka.csv,0.33,0.02,0.2,0.0,0.16,0.11,0.14
jam-daq.csv,0.4,0.22,0.24,1.0,0.27,0.02,0.27
jatlas.csv,0.07,0.0,0.0,0.0,0.0,0.04,0.0
jedit.csv,0.0,0.37,0.46,0.0,0.31,0.44,0.27
open-media-library.csv,0.59,0.12,0.0,0.67,0.31,0.37,0.07
