,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.4,0.0,0.0,0.99,0.09,0.0,0.0
chrysalis.csv,0.16,0.0,0.06,0.1,0.0,0.21,0.88
jahshaka.csv,0.46,1.0,0.21,0.38,0.24,0.38,0.38
jam-daq.csv,0.63,0.4,0.36,0.0,0.78,1.0,0.48
jatlas.csv,0.04,0.0,0.02,0.02,1.0,0.16,0.0
jedit.csv,1.0,0.64,0.42,0.49,0.44,0.59,0.79
open-media-library.csv,0.67,0.31,1.0,0.54,0.62,0.59,0.09
