,recall,precision,pf,pci_20,ifa,wins
bigdata.csv,0.325,0.655,0.24,0.63,1.0,11
chipster.csv,0.365,0.655,0.275,0.49,0.5,12
delphilhlplib.csv,0.30000000000000004,0.685,0.22499999999999998,0.635,0.5,13
emite.csv,0.365,0.645,0.3,0.61,1.0,7
hydrate.csv,0.47,0.64,0.395,0.52,1.0,5
ivataopenportal.csv,0.86,0.635,0.735,0.385,1.0,2
jppf-project.csv,0.7,0.61,0.675,0.47,1.5,0
kolmafia.csv,0.835,0.645,0.755,0.365,0.0,8
l2j.csv,0.575,0.625,0.475,0.455,1.0,3
mb-unit.csv,0.855,0.5900000000000001,0.735,0.405,1.0,1
opde.csv,0.615,0.65,0.56,0.455,0.5,6
pamguard.csv,0.375,0.61,0.325,0.56,0.0,10
quark.csv,0.07500000000000001,0.6799999999999999,0.045,0.79,0.5,14
stajistics.csv,0.75,0.645,0.605,0.39,1.0,4
tigermud.csv,0.5800000000000001,0.625,0.45999999999999996,0.57,0.5,9
