,recall,precision,pf,pci_20,ifa,wins
bwapi.csv,0.89,0.33,0.94,0.44,3.0,1
co-ode-owl-plugins.csv,0.67,0.47,0.54,0.53,2.0,10
exl.csv,0.52,0.28,0.44,0.59,3.0,4
firebreath.csv,0.62,0.48,0.4,0.54,2.0,13
irplus.csv,0.46,0.46,0.32,0.4,2.0,8
jasperreports.csv,0.49,0.28,0.6,0.52,3.0,0
javaprofiler.csv,0.87,0.45,0.68,0.46,3.0,6
konversation.csv,0.5,0.37,0.27,0.58,1.0,14
lazarus-ccr.csv,0.53,0.34,0.62,0.56,3.0,2
linuxsh.csv,0.29,0.45,0.23,0.75,1.0,16
migen.csv,0.44,0.38,0.25,0.67,4.0,5
moviesandbox.csv,0.65,0.43,0.47,0.57,2.0,11
mvnforum.csv,0.35,0.57,0.29,0.81,2.0,18
nebuladevice.csv,0.39,0.27,0.47,0.68,3.0,3
ontomorphtab.csv,0.82,0.38,0.59,0.41,2.0,7
opengs.csv,0.43,0.48,0.25,0.62,1.0,15
scite-ru.csv,0.89,0.4,0.74,0.46,1.0,12
tokratan.csv,0.54,0.5,0.19,0.54,1.0,17
xuggle.csv,0.71,0.42,0.45,0.46,2.0,9
