,lazarus-ccr.csv,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,migen.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,mvnforum.csv,jasperreports.csv,bwapi.csv,irplus.csv,nebuladevice.csv,javaprofiler.csv,exl.csv
bwapi.csv,5.0,1.0,11.0,20.0,115.0,0.0,2.0,3.0,9.0,12.0,2.0,22.0,1.0,182.0,1.0,0.0,4.0,0.0,0.0
co-ode-owl-plugins.csv,5.0,9.0,2.0,20.0,55.0,0.0,2.0,1.0,0.0,1.0,1.0,22.0,1.0,223.0,0.0,2.0,8.0,0.0,0.0
exl.csv,2.0,0.0,2.0,18.0,63.0,3.0,1.0,6.0,5.0,8.0,6.0,21.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0
firebreath.csv,0.0,0.0,2.0,11.0,26.0,0.0,3.0,0.0,0.0,6.0,2.0,14.0,4.0,6.0,0.0,2.0,4.0,1.0,0.0
irplus.csv,0.0,0.0,5.0,2.0,5.0,1.0,0.0,3.0,5.0,0.0,4.0,4.0,8.0,112.0,0.0,2.0,2.0,0.0,0.0
jasperreports.csv,3.0,0.0,21.0,20.0,109.0,2.0,0.0,3.0,9.0,13.0,2.0,3.0,7.0,20.0,0.0,0.0,1.0,0.0,2.0
javaprofiler.csv,5.0,1.0,3.0,19.0,114.0,1.0,1.0,8.0,11.0,4.0,1.0,53.0,0.0,68.0,1.0,0.0,4.0,0.0,0.0
konversation.csv,0.0,1.0,3.0,6.0,24.0,0.0,1.0,4.0,6.0,2.0,1.0,13.0,1.0,150.0,0.0,0.0,1.0,0.0,0.0
lazarus-ccr.csv,1.0,5.0,4.0,22.0,112.0,2.0,8.0,3.0,7.0,1.0,3.0,2.0,4.0,302.0,1.0,0.0,5.0,0.0,0.0
linuxsh.csv,5.0,1.0,1.0,8.0,14.0,0.0,1.0,2.0,72.0,4.0,1.0,22.0,8.0,57.0,0.0,0.0,0.0,1.0,0.0
migen.csv,0.0,2.0,4.0,15.0,17.0,0.0,0.0,5.0,0.0,4.0,3.0,37.0,4.0,10.0,0.0,11.0,15.0,0.0,0.0
moviesandbox.csv,5.0,1.0,3.0,5.0,54.0,0.0,1.0,3.0,7.0,8.0,2.0,16.0,1.0,125.0,0.0,0.0,2.0,0.0,0.0
mvnforum.csv,0.0,4.0,4.0,101.0,23.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,224.0,0.0,4.0,6.0,0.0,0.0
nebuladevice.csv,5.0,1.0,65.0,18.0,90.0,1.0,2.0,3.0,8.0,9.0,2.0,22.0,3.0,127.0,0.0,0.0,0.0,0.0,2.0
ontomorphtab.csv,0.0,0.0,3.0,5.0,42.0,1.0,0.0,4.0,6.0,22.0,1.0,17.0,0.0,87.0,1.0,6.0,2.0,0.0,0.0
opengs.csv,0.0,0.0,0.0,4.0,11.0,0.0,1.0,7.0,1.0,0.0,2.0,31.0,5.0,85.0,0.0,7.0,16.0,0.0,0.0
scite-ru.csv,5.0,1.0,0.0,38.0,77.0,0.0,2.0,1.0,0.0,8.0,4.0,20.0,1.0,182.0,1.0,0.0,8.0,0.0,0.0
tokratan.csv,1.0,2.0,1.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,79.0,0.0,3.0,17.0,0.0,0.0
xuggle.csv,1.0,2.0,4.0,21.0,12.0,0.0,2.0,0.0,0.0,1.0,3.0,14.0,1.0,177.0,0.0,2.0,5.0,0.0,0.0
