,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.69,0.44,0.56,0.46,0.48,0.74,0.67,0.62,0.66
foursquared.csv,0.06,0.04,0.32,0.0,0.06,0.31,0.06,0.84,0.22
jasperreports.csv,0.43,0.46,0.34,0.0,0.39,0.24,0.66,0.43,0.94
kdenlive.csv,0.66,0.53,0.73,0.17,0.13,0.68,0.48,0.78,0.48
optalgtoolkit.csv,0.44,0.51,0.47,0.33,0.75,0.36,0.24,0.61,0.67
sabbu.csv,0.71,0.56,0.64,0.69,0.25,0.66,0.59,0.47,0.46
tokratan.csv,0.6,0.39,0.46,0.5,0.47,0.69,0.31,0.15,0.6
vxl.csv,0.59,0.49,0.67,0.49,0.46,0.71,0.47,0.79,0.62
zact.csv,0.43,0.0,0.37,0.83,0.0,0.15,0.2,0.52,0.0
