,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.69,0.33,0.64,0.12,0.42,0.29,0.75,0.57,0.18
foursquared.csv,0.1,0.05,0.41,0.0,0.1,0.19,0.09,0.8,0.09
jasperreports.csv,0.44,0.35,0.72,0.0,0.34,0.19,0.78,0.35,0.45
kdenlive.csv,0.67,0.34,0.78,0.05,0.56,0.27,0.62,0.64,0.11
optalgtoolkit.csv,0.49,0.37,0.54,0.1,0.7,0.15,0.32,0.53,0.12
sabbu.csv,0.73,0.36,0.69,0.14,0.28,0.23,0.68,0.55,0.08
tokratan.csv,0.64,0.31,0.56,0.09,0.44,0.36,0.39,0.21,0.12
vxl.csv,0.62,0.39,0.72,0.11,0.39,0.31,0.58,0.67,0.12
zact.csv,0.46,0.0,0.44,0.27,0.0,0.05,0.29,0.42,0.0
