,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.78,0.41,0.62,0.43,0.47,0.8,0.69,0.96,0.65
foursquared.csv,0.05,0.03,0.27,0.0,0.05,0.27,0.05,0.83,0.19
jasperreports.csv,0.4,0.76,0.83,0.0,0.37,0.2,0.76,0.42,0.96
kdenlive.csv,0.67,0.57,0.73,0.14,1.0,0.73,0.56,1.0,0.96
optalgtoolkit.csv,0.4,0.49,0.44,0.29,0.74,0.33,0.21,0.83,0.85
sabbu.csv,0.69,0.59,0.65,0.86,0.21,0.8,0.61,1.0,0.46
tokratan.csv,0.57,0.35,0.41,0.57,0.63,0.67,0.27,0.12,0.92
vxl.csv,0.57,0.46,0.7,0.86,0.47,0.73,0.5,0.83,0.69
zact.csv,0.41,0.0,0.34,0.86,0.0,0.13,0.17,0.58,0.0
