,recall,precision,pf,wins
cornerstone.csv,0.61,0.48,0.3,8
emeraldemu.csv,0.52,0.57,0.19,12
grafx2.csv,0.5,0.61,0.22,13
jahshakafx.csv,0.22,0.68,0.11,14
kindb.csv,0.79,0.51,0.45,10
maya-work-in-progress.csv,0.55,0.53,0.33,9
novembre.csv,0.33,0.66,0.1,15
ns-3.csv,0.67,0.44,0.45,3
nullc.csv,0.77,0.38,0.87,1
open-beos.csv,0.61,0.46,0.34,6
pixel-commandos.csv,0.03,0.63,0.0,11
planeshift.csv,0.61,0.47,0.45,4
plee-the-bear.csv,0.33,0.34,0.48,0
reaper-ecad.csv,0.33,0.48,0.35,2
sbml.csv,0.75,0.48,0.48,7
unimrcp.csv,0.32,0.68,0.08,16
unladen-swallow.csv,0.33,0.47,0.18,5
